@BBCWorld,"""There is no planet B"" - French President @EmmanuelMacron tells US Congress to find a smooth transition to low carb… https://t.co/NWu1YIA7wG",Wed Apr 25 15:31:37 +0000 2018,-0.5106,0.0,0.202,0.798,30
@BBCWorld,Melania steps into spotlight for Macron visit https://t.co/PJVlBRmvaN,Wed Apr 25 15:18:15 +0000 2018,0.0,0.0,0.0,1.0,31
@BBCWorld,"It is a ""critical moment for the world"" in the fight against ""dangers... of extreme nationalism"", French President… https://t.co/WDSsvLM3dE",Wed Apr 25 15:18:07 +0000 2018,-0.5994,0.0,0.234,0.766,32
@BBCWorld,"RT @BBCJonSopel: This is a thinly veiled rebuke to @realDonaldTrump from @EmmanuelMacron - ""we can choose isolationism, withdrawal and nati…",Wed Apr 25 15:13:21 +0000 2018,0.128,0.135,0.0,0.865,33
@BBCWorld,"""It is a horrific price to pay for freedom"" - French President Emmanuel Macron talks about terror attacks in Europe… https://t.co/27aLn1GjlU",Wed Apr 25 15:04:47 +0000 2018,-0.7845,0.139,0.399,0.462,34
@BBCWorld,"RT @BBCNorthAmerica: Are you and your partner living together, raising a child - but aren't married? The BBC wants to talk to Americans abo…",Wed Apr 25 14:53:13 +0000 2018,0.0,0.0,0.0,1.0,35
@BBCWorld,Auschwitz rap: German Echo music prize scrapped in anti-Semitism row https://t.co/76hcZ5H2GI,Wed Apr 25 14:26:24 +0000 2018,0.5106,0.248,0.0,0.752,36
@BBCWorld,Rwanda 'genocide-era' mass graves found https://t.co/a4N0BK2yzx,Wed Apr 25 13:31:52 +0000 2018,-0.296,0.0,0.306,0.694,37
@BBCWorld,RT @BBCtrending: Is a new hate speech law killing German comedy? https://t.co/PhTFoRC50z,Wed Apr 25 13:20:45 +0000 2018,-0.765,0.134,0.435,0.43,38
@BBCWorld,Hotel door locks worldwide were vulnerable to hack https://t.co/Fy1819Ik89,Wed Apr 25 13:10:12 +0000 2018,-0.2263,0.0,0.192,0.808,39
@BBCWorld,Iraqi women election candidates targeted for abuse gain UN support https://t.co/pwRU1mPlje,Wed Apr 25 13:05:05 +0000 2018,0.2263,0.333,0.23,0.437,40
@BBCWorld,Rose McGowan: 'Weinstein tried to contact me' https://t.co/TNqqXja1kN,Wed Apr 25 12:57:25 +0000 2018,0.0,0.0,0.0,1.0,41
@BBCWorld,Hank Azaria 'willing to step aside' from Simpsons Apu role https://t.co/NZR7CyhqLF,Wed Apr 25 12:53:38 +0000 2018,0.0,0.0,0.0,1.0,42
@BBCWorld,US actress Rose McGowan: Weinstein tried to text me https://t.co/js0vCj1xFk,Wed Apr 25 12:39:02 +0000 2018,0.0,0.0,0.0,1.0,43
@BBCWorld,India teacher arrested over wedding bomb murder https://t.co/L1xiqf6sOT,Wed Apr 25 12:06:00 +0000 2018,-0.9001,0.0,0.688,0.312,44
@BBCWorld,WhatsApp raises minimum age limit in EU https://t.co/ZVeMHrUVdX,Wed Apr 25 11:36:17 +0000 2018,0.0,0.0,0.0,1.0,45
@BBCWorld,Serzh Sargsyan: Protesters return after talks fail in Armenia https://t.co/WR7HJejnoV,Wed Apr 25 11:36:17 +0000 2018,-0.6597,0.0,0.403,0.597,46
@BBCWorld,"Cowboy comes to the rescue to stop an armed robbery 🤠

https://t.co/HKOFPVNAXg https://t.co/RdpIf2ZSfL",Wed Apr 25 11:28:26 +0000 2018,0.2732,0.213,0.142,0.645,47
@BBCWorld,Kim Wall murder: Peter Madsen guilty https://t.co/Z4T97NRxMQ,Wed Apr 25 11:08:15 +0000 2018,-0.8176,0.0,0.6,0.4,48
@BBCWorld,Arizona special election: Narrow win unsettles Republicans https://t.co/LYLunpjVRN,Wed Apr 25 10:49:14 +0000 2018,0.7579,0.52,0.0,0.48,49
@BBCWorld,Japan objects to Korean summit dessert https://t.co/F56HQH7qRW,Wed Apr 25 10:46:27 +0000 2018,0.0,0.0,0.0,1.0,50
@BBCWorld,"RT @BBCSteveR: Could Armenian 'people power' be repeated in Russia? One Russian paper today: ""...all Russian TV viewers now know that hundr…",Wed Apr 25 10:32:18 +0000 2018,0.0,0.0,0.0,1.0,51
@BBCWorld,Germany's Bavaria orders Christian crosses in all state buildings https://t.co/Kc5mTgFrPl,Wed Apr 25 10:29:36 +0000 2018,0.0,0.0,0.0,1.0,52
@BBCWorld,Madrid leader Cifuentes resigns amid supermarket 'theft video' https://t.co/o8Id5sJSfv,Wed Apr 25 10:24:13 +0000 2018,-0.3182,0.0,0.223,0.777,53
@BBCWorld,Iran nuclear deal: Rouhani says West has no right to make changes https://t.co/SXFujvvlbM,Wed Apr 25 10:11:28 +0000 2018,-0.296,0.0,0.155,0.845,54
@BBCWorld,"Mexican 'cowboy' stops armed robbery in Monterrey, Mexico https://t.co/SXTrT8e8R3",Wed Apr 25 09:53:44 +0000 2018,-0.1531,0.0,0.167,0.833,55
